time,throttle,steer,velocity,indication
5.7805681228637695,0.0,0.0011315717129036784,4.674852096849805,Left
5.904852867126465,0.0,0.0009114888962358236,4.514675795163721,Left
6.0642783641815186,0.0,0.0009834838565438986,4.319014634799433,Left
6.202381134033203,0.029785115271806717,0.0008381697698496282,4.155212352793814,Left
6.3397839069366455,0.40128862857818604,0.0005190677475184202,4.025480942402473,Left
6.463292598724365,0.6844479441642761,0.0008176579140126705,3.9600908074100816,Left
6.584648370742798,0.7880053520202637,0.0005661552422679961,3.9858142305292996,Left
6.7111005783081055,0.6306192874908447,0.0003670363512355834,4.088238881152264,Left
6.870801687240601,0.250911146402359,0.00043982735951431096,4.186203241584738,Left
7.008385419845581,0.8500000238418579,-0.00017573311924934387,4.239302502097413,Left
7.163121938705444,0.8500000238418579,0.0,4.325406146790409,Left
7.293105602264404,0.8500000238418579,0.000870533986017108,4.491090375164475,Left
7.420245885848999,0.8500000238418579,-0.0002485241857357323,4.7042434508013855,Left
7.564486742019653,0.8500000238418579,0.000870533986017108,4.943841566442463,Left
7.692733287811279,0.8500000238418579,0.0003670363512355834,5.198586140373317,Left
7.8581624031066895,0.8500000238418579,0.0006948008667677641,5.38493276913305,Left
8.00645661354065,0.8500000238418579,-0.0002485241857357323,5.33641847280472,Left
8.136094808578491,0.8500000238418579,0.0,5.378081389499121,Left
8.267086267471313,0.8500000238418579,0.0,5.428631285826762,Left
8.41187858581543,0.8500000238418579,-0.0908295139670372,5.565392702832065,Left
8.55138349533081,0.8500000238418579,-0.06212087720632553,5.58158965642862,Left
8.678389072418213,0.8500000238418579,-0.05443868413567543,5.588844067989767,Left
8.812700033187866,0.8500000238418579,-0.048223450779914856,5.974616409855555,Left
8.941807508468628,0.8500000238418579,-0.04223223775625229,6.630806030820661,Left
9.092833995819092,0.8500000238418579,-0.03622439131140709,7.159887833663608,Left
9.220372676849365,0.8500000238418579,-0.030705468729138374,7.598605816367369,Left
9.66356635093689,0.8500000238418579,-0.025784414261579514,7.975861535649768,Left
9.792880296707153,0.49697965383529663,-0.021480418741703033,8.288359901976005,Left
9.917595624923706,0.049883853644132614,-0.017798546701669693,8.460831050312075,Left
10.039168357849121,0.0,-0.014668568037450314,8.424358816473767,Left
10.169568061828613,0.0,-0.01216217689216137,8.332147169726662,Left
10.285129308700562,0.00610895873978734,-0.010090748779475689,8.216903136558544,Left
10.421604633331299,0.1732279658317566,-0.008430452086031437,8.090511993375236,Left
10.543498277664185,0.35583770275115967,-0.10345910489559174,7.95882691020679,Left
10.67750883102417,0.5457960367202759,-0.07554507255554199,7.860506617536545,Left
10.811316967010498,0.6858450770378113,-0.06689132004976273,7.8091078661455935,Left
10.940190315246582,0.7576519250869751,-0.058866530656814575,7.8062460648394865,Left
11.089515209197998,0.7594596147537231,-0.15748900175094604,7.848439963718109,Left
11.228399753570557,0.6965252757072449,-0.12043188512325287,7.925928905825986,Left
11.351852178573608,0.5832112431526184,-0.10567362606525421,8.031214537843063,Left
11.474509239196777,0.4302108585834503,-0.19661641120910645,8.10022776622963,Left
11.61097502708435,0.332520067691803,-0.15292610228061676,8.161060548260156,Left
11.746185064315796,0.24527569115161896,-0.1331927478313446,8.181799629697535,Left
11.868001222610474,0.21731211245059967,-0.21730445325374603,8.156144122968898,Left
11.998335838317871,0.25648337602615356,-0.17069591581821442,8.114981506242081,Left
12.126734495162964,0.3165217936038971,-0.14811885356903076,8.07252860907859,Left
12.244654893875122,0.37774085998535156,-0.12869183719158173,8.028228826530933,Left
12.384095668792725,0.44164764881134033,-0.21564501523971558,7.976693701174648,Left
12.511377334594727,0.5162343382835388,-0.16956724226474762,7.9491868946631135,Left
12.676453590393066,0.5547137260437012,-0.14789563417434692,7.952732467832853,Left
12.801081657409668,0.5481252670288086,-0.22908103466033936,7.94722479277139,Left
12.929104089736938,0.5564918518066406,-0.1806892305612564,7.982324019203639,Left
13.082450151443481,0.5039905309677124,-0.15708327293395996,8.021679481174626,Left
13.211485624313354,0.44709157943725586,-0.13617737591266632,8.06671552273226,Left
13.332140684127808,0.3819427490234375,-0.21993011236190796,8.07221551971864,Left
13.469360589981079,0.37590551376342773,-0.17269888520240784,8.087982408167392,Left
13.607157707214355,0.35270166397094727,-0.15039849281311035,8.088314796459674,Left
13.74640703201294,0.35295841097831726,-0.22825124859809875,8.06446261968144,Left
13.876117944717407,0.3884737193584442,-0.18074996769428253,8.043896578626223,Left
14.001764059066772,0.4179443120956421,-0.1569814383983612,8.033804907336958,Left
14.129809617996216,0.43198293447494507,-0.2303502857685089,8.000466670172926,Left
14.25413203239441,0.4811193346977234,-0.1820453703403473,7.9991125342296,Left
14.412160396575928,0.48154380917549133,-0.15783056616783142,8.003783065560542,Left
14.570178508758545,0.4745279848575592,-0.13656623661518097,8.021655795385303,Left
14.702181577682495,0.4481506645679474,-0.21403974294662476,8.015607756440811,Left
14.826325416564941,0.4580047130584717,-0.16811980307102203,8.033303232335633,Left
14.94589352607727,0.43138018250465393,-0.14609158039093018,8.046524654608623,Left
15.068997144699097,0.4125462770462036,-0.21968136727809906,8.044298618534976,Left
15.191833734512329,0.41649118065834045,-0.17358706891536713,8.045290632364432,Left
15.533750534057617,0.4149073660373688,-0.1503235548734665,8.053530879223747,Left
15.68789529800415,0.4026915431022644,-0.13045507669448853,8.054076918425576,Left
15.813333511352539,0.4022712707519531,-0.20845597982406616,8.039058835276858,Left
15.951013565063477,0.42464932799339294,-0.16413834691047668,8.02967725171798,Left
16.097483158111572,0.43789511919021606,-0.14273688197135925,8.031929112709271,Left
16.229812383651733,0.4340965151786804,-0.21723295748233795,8.010645429505919,Left
16.35074758529663,0.4658796489238739,-0.17133823037147522,8.016641963667112,Left
16.57003879547119,0.45594096183776855,-0.1488371044397354,8.023644228157591,Left
17.00153088569641,0.4458046555519104,-0.22000707685947418,8.021092391522513,Left
17.14819312095642,0.4499368965625763,-0.17390188574790955,8.026885279753854,Left
17.285587787628174,0.4411925971508026,-0.15035955607891083,8.043254364403419,Left
17.40832018852234,0.41710856556892395,-0.13026884198188782,8.052630727793465,Left
17.533920288085938,0.4039342403411865,-0.20672397315502167,8.04605255600223,Left
17.662439346313477,0.4141708016395569,-0.16252204775810242,8.04218844920121,Left
17.785117387771606,0.4196082651615143,-0.14104388654232025,8.046538021044384,Left
17.927188634872437,0.4129502773284912,-0.21487446129322052,8.024287442205377,Left
18.054540157318115,0.4462741017341614,-0.16914817690849304,8.02634231873925,Left
18.17556142807007,0.4421539902687073,-0.1467132717370987,8.028026736562616,Left
18.341645002365112,0.4397454559803009,-0.127021923661232,8.037932547971689,Left
18.479816198349,0.4250829815864563,-0.20543724298477173,8.022487856280012,Left
18.617119789123535,0.44854187965393066,-0.16108101606369019,8.029896214426259,Left
18.73893928527832,0.43677961826324463,-0.14020967483520508,8.035120617170476,Left
18.874980926513672,0.4293563961982727,-0.29020968079566956,8.022234744673295,Left
19.199963331222534,0.4487839341163635,-0.23735707998275757,8.004367936200902,Left
19.326045036315918,0.47476083040237427,-0.20628298819065094,8.015074154929593,Left
19.45428776741028,0.45797494053840637,-0.17604362964630127,8.028307370787196,Left
19.57439374923706,0.43879061937332153,-0.14830121397972107,8.049390046899534,Left
19.698010683059692,0.4080442488193512,-0.12438443303108215,8.061498027679876,Left
19.823012113571167,0.3910297751426697,-0.10375659167766571,8.072127231156403,Left
19.957589864730835,0.37578722834587097,-0.08662287145853043,8.070148090302046,Left
20.088783502578735,0.37923941016197205,-0.07220658659934998,8.06642522405291,Left
20.213700771331787,0.3846862018108368,-0.060442548245191574,8.053642039275168,Left
20.334852695465088,0.4035335183143616,-0.09082423150539398,8.040081252003768,Left
20.458714246749878,0.4231070280075073,-0.06740406155586243,8.02684240607179,Left
20.586246728897095,0.4421636462211609,-0.05560619384050369,8.023119833537807,Left
20.70665740966797,0.4470733106136322,-0.04584111273288727,8.019021401779119,Left
20.831584692001343,0.4529946744441986,-0.03757881373167038,8.02474369140676,Left
20.961040019989014,0.4442816376686096,-0.03080359473824501,8.027984005597327,Left
21.238099336624146,0.43973308801651,-0.02517000585794449,8.038407228165235,Left
21.36404538154602,0.4243740439414978,-0.02063530869781971,8.04268061081092,Left
21.486557960510254,0.41851115226745605,-0.016907447949051857,8.050896803132975,Left
21.61974048614502,0.40648725628852844,-0.013862388208508492,8.050779188215719,Left
21.748985528945923,0.40705376863479614,-0.011403544805943966,8.053370053418586,Left
21.875718593597412,0.4031932055950165,-0.009433974511921406,8.04813773179382,Left
22.007058143615723,0.4111033082008362,-0.007850316353142262,8.046741639762173,Left
22.149142026901245,0.4129317104816437,-0.019689591601490974,8.039229442397986,Left
22.279210329055786,0.4240453243255615,-0.013679786585271358,8.037967545395471,Left
22.41226601600647,0.42556482553482056,-0.011214791797101498,8.032699946978106,Left
22.661328077316284,0.43334516882896423,-0.009182777255773544,8.034572583928137,Left
22.9139506816864,0.4303062856197357,-0.007475809194147587,8.03256115841565,Left
23.051342487335205,0.43338900804519653,-0.006057183723896742,8.037380139035289,Left
23.176294088363647,0.4261211156845093,-0.004899011459201574,8.037221040662878,Left
23.306652069091797,0.42658793926239014,-0.003965306095778942,8.042700825299404,Left
23.452985286712646,0.4184247553348541,-0.003214285708963871,8.042000528947478,Left
23.579958200454712,0.4197279214859009,-0.002524704672396183,8.045972910790388,Left
23.701032400131226,0.4137829840183258,-0.0021319992374628782,8.043369859184919,Left
23.826990127563477,0.41784724593162537,-0.001681709778495133,8.045348228300869,LaneFollow
23.977983713150024,0.4147779047489166,-0.0014738625613972545,8.041235729033797,LaneFollow
24.111881732940674,0.42099255323410034,-0.0012130666291341186,8.042317150399077,LaneFollow
24.26083755493164,0.4191868305206299,-0.0005389827420003712,8.038081347055092,LaneFollow
24.394778728485107,0.42554324865341187,-0.001072056358680129,8.03972656886532,LaneFollow
24.526445388793945,0.4228913486003876,-0.0004775827983394265,8.03648034148066,LaneFollow
24.650749444961548,0.42780280113220215,-0.0037407646887004375,8.039341772661832,LaneFollow
24.785815715789795,0.42338839173316956,-0.0025544825475662947,8.0371804052168,LaneFollow
24.911391496658325,0.4267425835132599,-0.002202841453254223,8.040878296426172,LaneFollow
25.063868045806885,0.42113518714904785,-0.001681709778495133,8.039084341045305,LaneFollow
25.186455965042114,0.4239813983440399,-0.0016384831396862864,8.04270470957533,LaneFollow
25.318042755126953,0.41850796341896057,-0.0011660699965432286,8.040475300757318,LaneFollow
25.448976278305054,0.42199772596359253,-0.0011014206102117896,8.043405458527038,LaneFollow
25.569222688674927,0.4175311326980591,-0.0006012359517626464,8.040468869128182,LaneFollow
25.720879077911377,0.42204105854034424,-0.0007618034142069519,8.04276611773586,LaneFollow
25.848758935928345,0.4184831976890564,-0.0005661552422679961,8.039440516293185,LaneFollow
25.98726201057434,0.4235420227050781,-0.0006220098002813756,8.041611285389981,LaneFollow
26.10637378692627,0.4201515316963196,0.0002485241857357323,8.038412591913616,LaneFollow
26.22637701034546,0.4250155985355377,-0.001741067972034216,8.040915125386709,LaneFollow
26.37323498725891,0.4211386740207672,-0.001010760897770524,8.038132718685734,LaneFollow
26.491851091384888,0.42539969086647034,-0.0009459785069338977,8.041072128064977,LaneFollow
26.606333017349243,0.42089253664016724,-0.0006732309120707214,8.038613886249536,LaneFollow
26.747731924057007,0.4246903955936432,-0.0005661552422679961,8.041739749503671,LaneFollow
26.8661630153656,0.41992196440696716,-0.0006220098002813756,8.039299408035737,LaneFollow
26.997473001480103,0.4237017333507538,-0.0003670363512355834,8.042292860111813,LaneFollow
27.11752963066101,0.41913142800331116,0.00017573311924934387,8.039633858184152,LaneFollow
27.265109062194824,0.4232313334941864,0.0,8.04235909067105,LaneFollow
27.38652014732361,0.419048011302948,0.0,8.03946513370788,LaneFollow
27.525409936904907,0.42348572611808777,0.0,8.04201713421777,LaneFollow
27.650527715682983,0.41954949498176575,-0.0006155604496598244,8.039049975777932,LaneFollow
27.78833317756653,0.4240868091583252,0.00017573311924934387,8.041626544684501,LaneFollow
27.915490865707397,0.42011159658432007,-0.000870533986017108,8.038756699972977,LaneFollow
28.04305863380432,0.424505352973938,0.0002485241857357323,8.041484435018372,LaneFollow
28.15868878364563,0.4203076958656311,-0.000870533986017108,8.038767294300373,LaneFollow
28.286402463912964,0.4244815409183502,0.0002485241857357323,8.041628422343985,LaneFollow
28.407254457473755,0.4200953543186188,0.0,8.03899496751527,LaneFollow
28.5312397480011,0.42415058612823486,0.0,8.041880887887613,LaneFollow
28.654677629470825,0.4197285771369934,0.0,8.039216975005164,LaneFollow
28.77280831336975,0.4238319993019104,-0.001066182041540742,8.042026287393456,LaneFollow
28.91131901741028,0.4195234775543213,0.000304378685541451,8.039270229286231,LaneFollow
29.0555100440979,0.42375943064689636,-0.000870533986017108,8.04198704121692,LaneFollow
29.179802656173706,0.41958558559417725,-0.0003670363512355834,8.039161212924485,LaneFollow
29.307206869125366,0.42392072081565857,-0.00043982735951431096,8.041840807389962,LaneFollow
29.439743518829346,0.41979753971099854,0.00017573311924934387,8.039013847443048,LaneFollow
29.56590175628662,0.424132376909256,0.0,8.041723975857117,LaneFollow
29.698581218719482,0.41996368765830994,0.0,8.038945543261248,LaneFollow
30.07908797264099,0.4242275655269623,-0.0006155604496598244,8.04171200782245,LaneFollow
30.205376625061035,0.41997894644737244,0.00017573311924934387,8.038983358766755,LaneFollow
30.340404748916626,0.42417168617248535,-0.0006155604496598244,8.041786931796388,LaneFollow
30.489371299743652,0.4198685884475708,0.00017573311924934387,8.039073518452033,LaneFollow
30.612049102783203,0.4240418076515198,0.0,8.041873372157607,LaneFollow
30.760613203048706,0.4197450876235962,0.0,8.039136998800348,LaneFollow
30.881967306137085,0.42395079135894775,-0.0006155604496598244,8.041900802081155,LaneFollow
31.025497913360596,0.4197070002555847,0.00017573311924934387,8.039131111199124,LaneFollow
31.147427797317505,0.4239606261253357,-0.0006155604496598244,8.04186616885066,LaneFollow
31.273560762405396,0.4197578430175781,0.00017573311924934387,8.03908116614037,LaneFollow
31.42010736465454,0.4240342080593109,0.0,8.041813310725997,LaneFollow
31.554743766784668,0.4198348820209503,0.0,8.039034972127935,LaneFollow
31.695653915405273,0.42409980297088623,0.0006155604496598244,8.041784556890846,LaneFollow
31.825494527816772,0.41987529397010803,-0.00017573311924934387,8.039026230556871,LaneFollow
31.940959453582764,0.42411118745803833,0.0,8.041795131445944,LaneFollow
32.0634970664978,0.41985926032066345,0.0,8.039051280890133,LaneFollow
32.19500160217285,0.4240734279155731,-0.0006155604496598244,8.041825778497852,LaneFollow
32.32905459403992,0.4198150634765625,0.00017573311924934387,8.039080955540035,LaneFollow
32.45395040512085,0.4240322411060333,0.0,8.041848475997382,LaneFollow
32.59415626525879,0.4197824001312256,0.0,8.039093100355602,LaneFollow
32.753540992736816,0.4240149259567261,-0.0006155604496598244,8.04185039326914,LaneFollow
32.88055610656738,0.41978010535240173,0.00017573311924934387,8.03908446737367,LaneFollow
33.016624450683594,0.4240277409553528,-0.031096864491701126,8.040772529310741,LaneFollow
33.14440584182739,0.4213835895061493,-0.02037958800792694,8.03785917354332,LaneFollow
33.27865672111511,0.42579883337020874,-0.017080120742321014,8.040891169244583,LaneFollow
33.41257119178772,0.42114922404289246,-0.014231294393539429,8.03857777191833,LaneFollow
33.538851499557495,0.4247357249259949,-0.011726323515176773,8.041846923829581,LaneFollow
33.68660640716553,0.4197598099708557,-0.00963566079735756,8.039514568871223,LaneFollow
33.804261684417725,0.4233875274658203,-0.007887258194386959,8.042550055539541,LaneFollow
33.934406995773315,0.41875845193862915,-0.006492082495242357,8.039876450960218,LaneFollow
34.05516600608826,0.4228816628456116,-0.005257382057607174,8.04253296198331,LaneFollow
34.19748497009277,0.41880127787590027,-0.00431838259100914,8.03955023728886,LaneFollow
34.3285653591156,0.4233677387237549,-0.0036130379885435104,8.04200100672151,LaneFollow
34.456316232681274,0.41957762837409973,-0.002993314526975155,8.038955435461826,LaneFollow
34.623175859451294,0.4242265224456787,-0.07678700238466263,8.0367390142267,LaneFollow
34.74195885658264,0.42737993597984314,-0.0523776151239872,8.032489701271526,LaneFollow
34.87209486961365,0.4335988163948059,-0.044378384947776794,8.036466443860968,LaneFollow
35.00175213813782,0.4274774193763733,-0.03722592443227768,8.036028828465636,LaneFollow
35.140236377716064,0.4283185601234436,-0.03080219402909279,8.041609391870917,LaneFollow
35.25777554512024,0.4199916422367096,-0.025341831147670746,8.041277694397236,LaneFollow
35.40251088142395,0.42075181007385254,-0.020730221644043922,8.04569782011932,LaneFollow
35.54024529457092,0.41415727138519287,-0.016964228823781013,8.043539521303009,LaneFollow
35.71134376525879,0.41758009791374207,-0.0138552226126194,8.045846214671384,LaneFollow
35.85110378265381,0.414045125246048,-0.01134417112916708,8.041910895050135,LaneFollow
36.01884746551514,0.420011430978775,-0.009290972724556923,8.042994015737461,LaneFollow
36.14535617828369,0.41821274161338806,-0.007655703462660313,8.038625798954799,LaneFollow
36.26683735847473,0.42476505041122437,-0.00626720255240798,8.04003055846151,LaneFollow
36.4068763256073,0.4224659502506256,-0.09733408689498901,8.028071209548663,LaneFollow
36.53598666191101,0.4403316378593445,-0.0671100839972496,8.030038222392148,LaneFollow
36.668684005737305,0.43683451414108276,-0.057089295238256454,8.02953882919778,LaneFollow
36.78867816925049,0.43767064809799194,-0.04786338284611702,8.036930078517267,LaneFollow
36.91999936103821,0.426646888256073,-0.03969641029834747,8.03918474582957,LaneFollow
37.10355591773987,0.4236440658569336,-0.03261886164546013,8.046398183489295,LaneFollow
37.33281111717224,0.4130156338214874,-0.026754328981041908,8.046430281414368,LaneFollow
37.45873832702637,0.4133114218711853,-0.021860359236598015,8.05004444248821,LaneFollow
37.59383749961853,0.4079350531101227,-0.01788654737174511,8.046343310688343,LaneFollow
37.714062452316284,0.4136159121990204,-0.0146161625161767,8.046666253722313,LaneFollow
37.86255407333374,0.41295820474624634,-0.011983649805188179,8.040939838734317,LaneFollow
37.99019122123718,0.4214954078197479,-0.009839220903813839,8.040621961925702,LaneFollow
38.12905764579773,0.42169639468193054,-0.008095062337815762,8.035581864843646,LaneFollow
38.249621868133545,0.4291810393333435,-0.006666997913271189,8.037029909600617,LaneFollow
38.36878418922424,0.42678606510162354,-0.10808398574590683,8.024493338093887,LaneFollow
38.488760471343994,0.4455139636993408,-0.0751003548502922,8.02718733087551,LaneFollow
38.62172341346741,0.440906286239624,-0.06423694640398026,8.027923790681518,LaneFollow
38.76794242858887,0.439939022064209,-0.05403211712837219,8.036971611091092,LaneFollow
38.89336585998535,0.4265087842941284,-0.04495258256793022,8.040645117642141,LaneFollow
39.011443853378296,0.42147296667099,-0.03702881187200546,8.048828296728544,LaneFollow
39.158748388290405,0.40946874022483826,-0.03043532744050026,8.049171352860919,LaneFollow
39.27773952484131,0.40934810042381287,-0.024913979694247246,8.0524675711852,LaneFollow
39.413392066955566,0.40445923805236816,-0.02043263614177704,8.048019275352582,LaneFollow
39.54756832122803,0.41123631596565247,-0.016730301082134247,8.04731298186578,LaneFollow
39.68556046485901,0.41207584738731384,-0.013743046671152115,8.04061258843441,LaneFollow
39.82137656211853,0.4220145344734192,-0.011296367272734642,8.039485077728584,LaneFollow
39.94753289222717,0.42337262630462646,-0.009335394017398357,8.034013475273627,LaneFollow
40.07234263420105,0.4314616322517395,-0.11041463911533356,8.027795320933544,LaneFollow
40.199947118759155,0.4404563009738922,-0.07708141952753067,8.021770734439716,LaneFollow
40.32634496688843,0.4491257071495056,-0.06583444029092789,8.027902573520157,LaneFollow
40.45540761947632,0.43971186876296997,-0.05545163154602051,8.031277249457528,LaneFollow
40.5823335647583,0.4349827468395233,-0.04601385444402695,8.041437079353745,LaneFollow
40.71237635612488,0.4200218617916107,-0.03796830028295517,8.044994254146891,LaneFollow
40.83698225021362,0.41521233320236206,-0.031117534264922142,8.052058639560746,LaneFollow
40.969786167144775,0.40486887097358704,-0.025515448302030563,8.050798251384755,LaneFollow
41.10248327255249,0.4070807993412018,-0.0208600964397192,8.05232379377145,LaneFollow
41.22976636886597,0.40474972128868103,-0.01708875596523285,8.046446140323436,LaneFollow
41.352917432785034,0.41356998682022095,-0.014038297347724438,8.044804902724856,LaneFollow
41.48489832878113,0.4157337546348572,-0.011556446552276611,8.037842275343035,LaneFollow
41.61124229431152,0.4260167181491852,-0.00948713906109333,8.037075512458577,LaneFollow
41.733723878860474,0.42682716250419617,-0.11051661521196365,8.022415293237064,LaneFollow
41.86672377586365,0.4486088454723358,-0.07692375034093857,8.023881731206682,LaneFollow
41.99523115158081,0.4457266628742218,-0.06566781550645828,8.024315033825783,LaneFollow
42.13105654716492,0.44515225291252136,-0.055144913494586945,8.033872775639958,LaneFollow
42.25157690048218,0.4309481084346771,-0.04581259563565254,8.038613409286178,LaneFollow
42.374059200286865,0.4243484139442444,-0.03769083321094513,8.048179635207891,LaneFollow
42.50534152984619,0.41033700108528137,-0.030930371955037117,8.049794783605462,LaneFollow
42.67432618141174,0.4083889424800873,-0.025292232632637024,8.054087152424604,LaneFollow
42.81268262863159,0.40207889676094055,-0.020698118954896927,8.050124662568102,LaneFollow
42.968528032302856,0.4081810414791107,-0.016927817836403847,8.049400050761305,LaneFollow
43.08454990386963,0.409069299697876,-0.013910070061683655,8.042264688743513,LaneFollow
43.222230434417725,0.41965436935424805,-0.011385771445930004,8.04039877328886,LaneFollow
43.34971523284912,0.42209169268608093,-0.009381335228681564,8.034132006902304,LaneFollow
43.49729657173157,0.43132925033569336,-0.0078018540516495705,8.03478793550946,LaneFollow
43.62952017784119,0.43005380034446716,-0.11298749595880508,8.021457851553814,LaneFollow
43.76530170440674,0.4499248266220093,-0.07875631749629974,8.024356250298862,LaneFollow
43.88428258895874,0.4449755549430847,-0.0674617812037468,8.025876265580512,LaneFollow
44.03937268257141,0.44285133481025696,-0.05677875876426697,8.036153569323913,LaneFollow
44.162704944610596,0.42762747406959534,-0.04726087674498558,8.041039521920464,LaneFollow
44.29367399215698,0.4208463728427887,-0.038938309997320175,8.050221338766338,LaneFollow
44.6548330783844,0.40741387009620667,-0.032026637345552444,8.051110140179956,LaneFollow
44.77869129180908,0.406529039144516,-0.026223957538604736,8.054468612784238,LaneFollow
44.899320125579834,0.40157246589660645,-0.021516557782888412,8.049669806507506,LaneFollow
45.023646116256714,0.40887629985809326,-0.017623422667384148,8.048288878771755,LaneFollow
45.14584231376648,0.4107011556625366,-0.014491216279566288,8.040845472238276,LaneFollow
45.27929973602295,0.42171335220336914,-0.011940233409404755,8.038999281696876,LaneFollow
45.39814233779907,0.4241061806678772,-0.009884215891361237,8.033035375110439,LaneFollow
45.526257038116455,0.432894766330719,-0.11218824982643127,8.02642052488365,LaneFollow
45.642760038375854,0.44245487451553345,-0.07841862738132477,8.020321594519086,LaneFollow
45.77293133735657,0.45121753215789795,-0.06700024753808975,8.026788309709053,LaneFollow
45.902175188064575,0.44130197167396545,-0.05645333603024483,8.030686008785754,LaneFollow
46.02879476547241,0.4358081519603729,-0.046853646636009216,8.041451446007805,LaneFollow
46.15190625190735,0.4199724495410919,-0.038654983043670654,8.045512056197733,LaneFollow
46.27528691291809,0.4144422709941864,-0.031701069325208664,8.052907060636743,LaneFollow
46.40103721618652,0.4036303758621216,-0.02599290758371353,8.051750075862337,LaneFollow
46.56855797767639,0.4057047367095947,-0.02126709744334221,8.053156186434197,LaneFollow
46.68851113319397,0.4035574495792389,-0.01742100529372692,8.047018199089601,LaneFollow
46.81151509284973,0.4127595126628876,-0.01427712757140398,8.045019661764577,LaneFollow
46.934399366378784,0.4154402017593384,-0.011796603910624981,8.037722086977645,LaneFollow
47.067413330078125,0.4262057840824127,-0.009709463454782963,8.036679140826033,LaneFollow
47.18928360939026,0.4274104833602905,-0.11500728130340576,8.021310132342855,LaneFollow
47.31494855880737,0.4502350389957428,-0.08021119236946106,8.022605458752755,LaneFollow
47.47024583816528,0.4475730061531067,-0.06858353316783905,8.02318234191376,LaneFollow
47.60880374908447,0.4467761218547821,-0.05763988569378853,8.033204451857578,LaneFollow
47.75329399108887,0.4318890869617462,-0.04789339751005173,8.038493958550458,LaneFollow
47.88556098937988,0.4244939386844635,-0.03942007198929787,8.048580534934874,LaneFollow
48.016438245773315,0.40973517298698425,-0.03236738592386246,8.05055095592183,LaneFollow
48.16493082046509,0.4072824716567993,-0.02645288035273552,8.054988419105731,LaneFollow
48.29064965248108,0.4007737338542938,-0.021651433780789375,8.050967148563767,LaneFollow
48.433809757232666,0.4069693088531494,-0.01769295148551464,8.050004193491397,LaneFollow
48.559677600860596,0.40821102261543274,-0.014510948210954666,8.042556640856207,LaneFollow
48.691054344177246,0.41924887895584106,-0.011902470141649246,8.040341367480364,LaneFollow
48.8208441734314,0.42219072580337524,-0.00981468241661787,8.033804599523123,LaneFollow
48.94848680496216,0.4318133592605591,-0.008113020099699497,8.034281355393048,LaneFollow
49.082594871520996,0.4307918846607208,-0.15130376815795898,8.018194425117054,LaneFollow
49.210569858551025,0.4547577202320099,-0.10726514458656311,8.018408788261308,LaneFollow
49.352895975112915,0.4536709487438202,-0.09375015646219254,8.019226907863935,LaneFollow
49.47674083709717,0.45246338844299316,-0.07957372814416885,8.031551918166905,LaneFollow
49.61852741241455,0.43415871262550354,-0.06657123565673828,8.039405225456816,LaneFollow
49.74516558647156,0.4230596721172333,-0.055055052042007446,8.051712573377943,LaneFollow
49.87405204772949,0.4051160514354706,-0.04536068066954613,8.054953291812293,LaneFollow
50.001230239868164,0.4008801579475403,-0.037180095911026,8.059529696177481,LaneFollow
50.13327646255493,0.39422470331192017,-0.030496010556817055,8.054732771449517,LaneFollow
50.268004417419434,0.40158092975616455,-0.024971067905426025,8.052237026872904,LaneFollow
